id,source,target,node_type,metric_type,entity_type,entity_code,tons,usd,edge_count
14563,269,179,zz,usd,c,36,NULL,2371080000,189
14564,269,121,zz,usd,c,36,NULL,222546000,189
14565,189,472,zz,usd,c,36,NULL,3576390000,189
14566,189,212,zz,usd,c,36,NULL,3937260000,189
14567,189,486,zz,usd,c,36,NULL,648612000,189
14568,189,219,zz,usd,c,36,NULL,14519300000,189
14569,189,19,zz,usd,c,36,NULL,1486560000,189
14570,189,452,zz,usd,c,36,NULL,1927320000,189
14571,189,292,zz,usd,c,36,NULL,4048740000,189
14572,189,363,zz,usd,c,36,NULL,198464000,189
14573,189,399,zz,usd,c,36,NULL,2660960000,189
14574,189,183,zz,usd,c,36,NULL,6436850000,189
14575,189,179,zz,usd,c,36,NULL,6307580000,189
14576,189,121,zz,usd,c,36,NULL,147951000,189
14577,472,212,zz,usd,c,36,NULL,1863470000,189
14578,472,486,zz,usd,c,36,NULL,3342190000,189
14579,472,219,zz,usd,c,36,NULL,7518200000,189
14580,472,19,zz,usd,c,36,NULL,3158090000,189
14581,472,452,zz,usd,c,36,NULL,2795420000,189
14582,472,292,zz,usd,c,36,NULL,2325920000,189
14583,472,363,zz,usd,c,36,NULL,4627240000,189
14584,472,399,zz,usd,c,36,NULL,1619110000,189
14585,472,183,zz,usd,c,36,NULL,731000000,189
14586,472,179,zz,usd,c,36,NULL,1525530000,189
14587,472,121,zz,usd,c,36,NULL,3564570000,189
14588,212,486,zz,usd,c,36,NULL,8349660000,189
14589,212,219,zz,usd,c,36,NULL,8760600000,189
14590,212,19,zz,usd,c,36,NULL,1697370000,189
14591,212,452,zz,usd,c,36,NULL,1186940000,189
14592,212,292,zz,usd,c,36,NULL,998094000,189
14593,212,363,zz,usd,c,36,NULL,249253000,189
14594,212,399,zz,usd,c,36,NULL,1481540000,189
14595,212,183,zz,usd,c,36,NULL,2074550000,189
14596,212,179,zz,usd,c,36,NULL,1507260000,189
14597,212,121,zz,usd,c,36,NULL,1111420000,189
14598,486,219,zz,usd,c,36,NULL,1871170000,189
14599,486,19,zz,usd,c,36,NULL,2152480000,189
14600,486,452,zz,usd,c,36,NULL,584158000,189
14601,486,292,zz,usd,c,36,NULL,1883440000,189
14602,486,363,zz,usd,c,36,NULL,173629000,189
14603,486,399,zz,usd,c,36,NULL,352156000,189
14604,486,183,zz,usd,c,36,NULL,1441520000,189
14605,486,179,zz,usd,c,36,NULL,1004500000,189
14606,486,121,zz,usd,c,36,NULL,40140200,189
14607,219,19,zz,usd,c,36,NULL,2884470000,189
14608,219,452,zz,usd,c,36,NULL,1270390000,189
14609,219,292,zz,usd,c,36,NULL,1725690000,189
14610,219,363,zz,usd,c,36,NULL,12536300,189
14611,219,399,zz,usd,c,36,NULL,3982190000,189
14612,219,183,zz,usd,c,36,NULL,1142590000,189
14613,219,179,zz,usd,c,36,NULL,2394880000,189
14614,219,121,zz,usd,c,36,NULL,912101000,189
14615,19,452,zz,usd,c,36,NULL,7369110000,189
14616,19,292,zz,usd,c,36,NULL,1712910000,189
14617,19,363,zz,usd,c,36,NULL,1570170000,189
14618,19,399,zz,usd,c,36,NULL,2117770000,189
14619,19,183,zz,usd,c,36,NULL,882032000,189
14620,19,179,zz,usd,c,36,NULL,437386000,189
14621,19,121,zz,usd,c,36,NULL,1705810000,189
14622,452,292,zz,usd,c,36,NULL,23141300,189
14623,452,363,zz,usd,c,36,NULL,276605000,189
14624,452,399,zz,usd,c,36,NULL,302023000,189
14625,452,183,zz,usd,c,36,NULL,672506000,189
14626,452,179,zz,usd,c,36,NULL,127870000,189
14627,452,121,zz,usd,c,36,NULL,1658440000,189
14628,292,363,zz,usd,c,36,NULL,1607670000,189
14629,292,399,zz,usd,c,36,NULL,2157390000,189
14630,292,183,zz,usd,c,36,NULL,2364650000,189
14631,292,179,zz,usd,c,36,NULL,4941370000,189
14632,292,121,zz,usd,c,36,NULL,19589600,189
14633,363,399,zz,usd,c,36,NULL,148625000,189
14634,363,183,zz,usd,c,36,NULL,392106000,189
14635,363,179,zz,usd,c,36,NULL,452953000,189
14636,363,121,zz,usd,c,36,NULL,164086000,189
14637,399,183,zz,usd,c,36,NULL,6368060000,189
14638,399,179,zz,usd,c,36,NULL,1439950000,189
14639,399,121,zz,usd,c,36,NULL,874054000,189
14640,183,179,zz,usd,c,36,NULL,834375000,189
14641,179,121,zz,usd,c,36,NULL,230920000,189
14642,484,531,zz,usd,c,37,NULL,30626400000,188
14643,484,61,zz,usd,c,37,NULL,4752680000,188
14644,484,41,zz,usd,c,37,NULL,16678100000,188
14645,484,202,zz,usd,c,37,NULL,1104980000,188
14646,484,132,zz,usd,c,37,NULL,7248490000,188
14647,484,69,zz,usd,c,37,NULL,25321200000,188
14648,484,491,zz,usd,c,37,NULL,21674000000,188
14649,484,131,zz,usd,c,37,NULL,1158850000,188
14650,484,122,zz,usd,c,37,NULL,2484180000,188
14651,484,171,zz,usd,c,37,NULL,80680600,188
14652,484,91,zz,usd,c,37,NULL,340691000,188
14653,484,451,zz,usd,c,37,NULL,10374300000,188
14654,484,139,zz,usd,c,37,NULL,182660000,188
14655,484,391,zz,usd,c,37,NULL,23678400,188
14656,484,63,zz,usd,c,37,NULL,980899000,188
14657,484,19,zz,usd,c,37,NULL,226657000,188
14658,484,459,zz,usd,c,37,NULL,11397800000,188
14659,484,212,zz,usd,c,37,NULL,92673000,188
14660,484,321,zz,usd,c,37,NULL,11968900000,188
14661,531,61,zz,usd,c,37,NULL,9734850000,188
14662,531,41,zz,usd,c,37,NULL,1555920000,188
14663,531,202,zz,usd,c,37,NULL,25941100000,188
14664,531,132,zz,usd,c,37,NULL,85270500,188
14665,531,69,zz,usd,c,37,NULL,574551000,188
14666,531,491,zz,usd,c,37,NULL,1215500000,188
14667,531,131,zz,usd,c,37,NULL,606178000,188
14668,531,122,zz,usd,c,37,NULL,3291010000,188
14669,531,171,zz,usd,c,37,NULL,3807550000,188
14670,531,91,zz,usd,c,37,NULL,8894550000,188
14671,531,451,zz,usd,c,37,NULL,588243000,188
14672,531,139,zz,usd,c,37,NULL,221735000,188
14673,531,391,zz,usd,c,37,NULL,20923500,188
14674,531,63,zz,usd,c,37,NULL,2511310000,188
14675,531,19,zz,usd,c,37,NULL,81587000,188
14676,531,459,zz,usd,c,37,NULL,46863700,188
14677,531,212,zz,usd,c,37,NULL,11082700000,188
14678,531,321,zz,usd,c,37,NULL,13707800,188
14679,61,41,zz,usd,c,37,NULL,10321900000,188
14680,61,202,zz,usd,c,37,NULL,5795280000,188
14681,61,132,zz,usd,c,37,NULL,12737700000,188
14682,61,69,zz,usd,c,37,NULL,442205000,188
14683,61,491,zz,usd,c,37,NULL,843728000,188
14684,61,131,zz,usd,c,37,NULL,4009010000,188
14685,61,122,zz,usd,c,37,NULL,2297800000,188
14686,61,171,zz,usd,c,37,NULL,808421000,188
14687,61,91,zz,usd,c,37,NULL,679793000,188
14688,61,451,zz,usd,c,37,NULL,1260280000,188
14689,61,139,zz,usd,c,37,NULL,1018750000,188
14690,61,391,zz,usd,c,37,NULL,359925000,188
14691,61,63,zz,usd,c,37,NULL,3097750000,188
14692,61,19,zz,usd,c,37,NULL,513200000,188
14693,61,459,zz,usd,c,37,NULL,27647000,188
14694,61,212,zz,usd,c,37,NULL,27246400,188
14695,61,321,zz,usd,c,37,NULL,97323600,188
14696,41,202,zz,usd,c,37,NULL,133475000,188
14697,41,132,zz,usd,c,37,NULL,645433000,188
14698,41,69,zz,usd,c,37,NULL,4172060000,188
14699,41,491,zz,usd,c,37,NULL,152071000,188
14700,41,131,zz,usd,c,37,NULL,861545000,188
14701,41,122,zz,usd,c,37,NULL,362972000,188
14702,41,171,zz,usd,c,37,NULL,329168000,188
14703,41,91,zz,usd,c,37,NULL,358662000,188
14704,41,451,zz,usd,c,37,NULL,696657000,188
14705,41,139,zz,usd,c,37,NULL,250232000,188
14706,41,391,zz,usd,c,37,NULL,58970900,188
14707,41,63,zz,usd,c,37,NULL,126585000,188
14708,41,19,zz,usd,c,37,NULL,2811560000,188
14709,41,459,zz,usd,c,37,NULL,208035,188
14710,41,212,zz,usd,c,37,NULL,1202520,188
14711,41,321,zz,usd,c,37,NULL,18242000,188
14712,202,132,zz,usd,c,37,NULL,2548280000,188
14713,202,69,zz,usd,c,37,NULL,25297500,188
14714,202,491,zz,usd,c,37,NULL,204068000,188
14715,202,131,zz,usd,c,37,NULL,279460000,188
14716,202,122,zz,usd,c,37,NULL,175092000,188
14717,202,171,zz,usd,c,37,NULL,53191400,188
14718,202,91,zz,usd,c,37,NULL,984506000,188
14719,202,451,zz,usd,c,37,NULL,1788410000,188
14720,202,139,zz,usd,c,37,NULL,186226000,188
14721,202,391,zz,usd,c,37,NULL,15186500,188
14722,202,63,zz,usd,c,37,NULL,295986000,188
14723,202,19,zz,usd,c,37,NULL,184217000,188
14724,202,459,zz,usd,c,37,NULL,9805220,188
14725,202,212,zz,usd,c,37,NULL,50261400,188
14726,202,321,zz,usd,c,37,NULL,48231,188
14727,132,69,zz,usd,c,37,NULL,46513400,188
14728,132,491,zz,usd,c,37,NULL,292000000,188
14729,132,131,zz,usd,c,37,NULL,25552600,188
14730,132,122,zz,usd,c,37,NULL,62627700,188
14731,132,171,zz,usd,c,37,NULL,55391100,188
14732,132,91,zz,usd,c,37,NULL,2150660,188
14733,132,451,zz,usd,c,37,NULL,184336,188
14734,132,139,zz,usd,c,37,NULL,7921400000,188
14735,132,391,zz,usd,c,37,NULL,61758,188
14736,132,63,zz,usd,c,37,NULL,2599090,188
14737,132,19,zz,usd,c,37,NULL,144035000,188
14738,132,459,zz,usd,c,37,NULL,13429500,188
14739,132,212,zz,usd,c,37,NULL,4296770,188
14740,132,321,zz,usd,c,37,NULL,24529,188
14741,69,491,zz,usd,c,37,NULL,11438200,188
14742,69,131,zz,usd,c,37,NULL,114844000,188
14743,69,122,zz,usd,c,37,NULL,16558600,188
14744,69,171,zz,usd,c,37,NULL,5968580,188
14745,69,91,zz,usd,c,37,NULL,2444200,188
14746,69,451,zz,usd,c,37,NULL,789308000,188
14747,69,139,zz,usd,c,37,NULL,3565370,188
14748,69,391,zz,usd,c,37,NULL,98107,188
14749,69,63,zz,usd,c,37,NULL,109734000,188
14750,69,19,zz,usd,c,37,NULL,2132890,188
14751,69,459,zz,usd,c,37,NULL,3854170,188
14752,69,212,zz,usd,c,37,NULL,72235,188
14753,69,321,zz,usd,c,37,NULL,6586480,188
14754,491,131,zz,usd,c,37,NULL,944538000,188
14755,491,122,zz,usd,c,37,NULL,12039700,188
14756,491,171,zz,usd,c,37,NULL,81303200,188
14757,491,451,zz,usd,c,37,NULL,46621,188
14758,491,139,zz,usd,c,37,NULL,295313000,188
14759,491,391,zz,usd,c,37,NULL,41737400,188
14760,491,63,zz,usd,c,37,NULL,73032700,188
14761,491,19,zz,usd,c,37,NULL,421682,188
14762,491,459,zz,usd,c,37,NULL,249670,188
14763,491,212,zz,usd,c,37,NULL,81552,188
14764,491,321,zz,usd,c,37,NULL,1304500,188
14765,131,122,zz,usd,c,37,NULL,1136270000,188
14766,131,171,zz,usd,c,37,NULL,3001910000,188
14767,131,91,zz,usd,c,37,NULL,675598000,188
14768,131,451,zz,usd,c,37,NULL,27721600,188
14769,131,139,zz,usd,c,37,NULL,233779000,188
14770,131,391,zz,usd,c,37,NULL,33974000,188
14771,131,63,zz,usd,c,37,NULL,773421000,188
14772,131,19,zz,usd,c,37,NULL,140622000,188
14773,131,459,zz,usd,c,37,NULL,65137500,188
14774,131,212,zz,usd,c,37,NULL,25749600,188
14775,131,321,zz,usd,c,37,NULL,320103,188
14776,122,171,zz,usd,c,37,NULL,609986000,188
14777,122,91,zz,usd,c,37,NULL,1546420000,188
14778,122,451,zz,usd,c,37,NULL,104405000,188
14779,122,139,zz,usd,c,37,NULL,859236000,188
14780,122,391,zz,usd,c,37,NULL,29826000,188
14781,122,63,zz,usd,c,37,NULL,52289200,188
14782,122,19,zz,usd,c,37,NULL,126188000,188
14783,122,459,zz,usd,c,37,NULL,13206900,188
14784,122,212,zz,usd,c,37,NULL,360274,188
14785,122,321,zz,usd,c,37,NULL,2058750,188
14786,171,91,zz,usd,c,37,NULL,216366000,188
14787,171,451,zz,usd,c,37,NULL,155516,188
14788,171,139,zz,usd,c,37,NULL,54627300,188
14789,171,391,zz,usd,c,37,NULL,93628900,188
14790,171,63,zz,usd,c,37,NULL,8802200,188
14791,171,19,zz,usd,c,37,NULL,40232200,188
14792,171,459,zz,usd,c,37,NULL,8842240,188
14793,171,212,zz,usd,c,37,NULL,291708,188
14794,171,321,zz,usd,c,37,NULL,1039660,188
14795,91,451,zz,usd,c,37,NULL,57765,188
14796,91,139,zz,usd,c,37,NULL,400042000,188
14797,91,391,zz,usd,c,37,NULL,816955000,188
14798,91,63,zz,usd,c,37,NULL,402969000,188
14799,91,19,zz,usd,c,37,NULL,41023600,188
14800,91,459,zz,usd,c,37,NULL,203500,188
14801,91,321,zz,usd,c,37,NULL,48170,188
14802,451,139,zz,usd,c,37,NULL,121267000,188
14803,451,391,zz,usd,c,37,NULL,62255,188
14804,451,63,zz,usd,c,37,NULL,83470,188
14805,451,19,zz,usd,c,37,NULL,23359400,188
14806,451,459,zz,usd,c,37,NULL,92244300,188
14807,451,212,zz,usd,c,37,NULL,79840,188
14808,451,321,zz,usd,c,37,NULL,81599,188
14809,139,391,zz,usd,c,37,NULL,71280000,188
14810,139,63,zz,usd,c,37,NULL,17550600,188
14811,139,19,zz,usd,c,37,NULL,732187000,188
14812,139,459,zz,usd,c,37,NULL,109340000,188
14813,139,212,zz,usd,c,37,NULL,347764,188
14814,139,321,zz,usd,c,37,NULL,127513,188
14815,391,63,zz,usd,c,37,NULL,79267600,188
14816,391,19,zz,usd,c,37,NULL,342986,188
14817,391,459,zz,usd,c,37,NULL,172387,188
14818,391,212,zz,usd,c,37,NULL,311997,188
14819,391,321,zz,usd,c,37,NULL,55725,188
14820,63,19,zz,usd,c,37,NULL,677579000,188
14821,63,459,zz,usd,c,37,NULL,50293800,188
14822,63,212,zz,usd,c,37,NULL,208308000,188
14823,63,321,zz,usd,c,37,NULL,3571520,188
14824,19,459,zz,usd,c,37,NULL,5437160,188
14825,19,212,zz,usd,c,37,NULL,145436,188
14826,19,321,zz,usd,c,37,NULL,357833,188
14827,459,212,zz,usd,c,37,NULL,109624,188
14828,459,321,zz,usd,c,37,NULL,139724,188
14829,212,321,zz,usd,c,37,NULL,63623,188
14830,61,171,zz,usd,c,38,NULL,3437410000,190
14831,61,251,zz,usd,c,38,NULL,3001020000,190
14832,61,271,zz,usd,c,38,NULL,2450820000,190
14833,61,471,zz,usd,c,38,NULL,6328840000,190
14834,61,64,zz,usd,c,38,NULL,5660930000,190
14835,61,341,zz,usd,c,38,NULL,4196640000,190
14836,61,363,zz,usd,c,38,NULL,4950490000,190
14837,61,131,zz,usd,c,38,NULL,3312980000,190
14838,61,81,zz,usd,c,38,NULL,1132190000,190
14839,61,189,zz,usd,c,38,NULL,2382460000,190
14840,61,484,zz,usd,c,38,NULL,2743000000,190
14841,61,422,zz,usd,c,38,NULL,414437000,190
14842,61,129,zz,usd,c,38,NULL,1761620000,190
14843,61,63,zz,usd,c,38,NULL,5172560000,190
14844,61,531,zz,usd,c,38,NULL,5978430000,190
14845,61,486,zz,usd,c,38,NULL,3199590000,190
14846,61,429,zz,usd,c,38,NULL,852707000,190
14847,61,122,zz,usd,c,38,NULL,4097510000,190
14848,61,491,zz,usd,c,38,NULL,3120900000,190
14849,171,251,zz,usd,c,38,NULL,3619500000,190
14850,171,271,zz,usd,c,38,NULL,1839790000,190
14851,171,471,zz,usd,c,38,NULL,955296000,190
14852,171,64,zz,usd,c,38,NULL,3776850000,190
14853,171,341,zz,usd,c,38,NULL,1826330000,190
14854,171,363,zz,usd,c,38,NULL,1689080000,190
14855,171,131,zz,usd,c,38,NULL,2224040000,190
14856,171,81,zz,usd,c,38,NULL,21450800000,190
14857,171,189,zz,usd,c,38,NULL,1210640000,190
14858,171,484,zz,usd,c,38,NULL,2986410000,190
14859,171,422,zz,usd,c,38,NULL,791477000,190
14860,171,129,zz,usd,c,38,NULL,5348260000,190
14861,171,63,zz,usd,c,38,NULL,1029980000,190
14862,171,531,zz,usd,c,38,NULL,470914000,190
14863,171,486,zz,usd,c,38,NULL,1159550000,190
14864,171,429,zz,usd,c,38,NULL,1627760000,190
14865,171,122,zz,usd,c,38,NULL,1222900000,190
14866,171,491,zz,usd,c,38,NULL,685128000,190
14867,251,271,zz,usd,c,38,NULL,7383550000,190
14868,251,471,zz,usd,c,38,NULL,2418390000,190
14869,251,64,zz,usd,c,38,NULL,2722220000,190
14870,251,341,zz,usd,c,38,NULL,2543440000,190
14871,251,363,zz,usd,c,38,NULL,5472740000,190
14872,251,131,zz,usd,c,38,NULL,1070020000,190
14873,251,81,zz,usd,c,38,NULL,9996260000,190
14874,251,189,zz,usd,c,38,NULL,3446040000,190
14875,251,484,zz,usd,c,38,NULL,1066310000,190
14876,251,422,zz,usd,c,38,NULL,562588000,190
14877,251,129,zz,usd,c,38,NULL,1450540000,190
14878,251,63,zz,usd,c,38,NULL,456353000,190
14879,251,531,zz,usd,c,38,NULL,820447000,190
14880,251,486,zz,usd,c,38,NULL,7792960000,190
14881,251,429,zz,usd,c,38,NULL,1496580000,190
14882,251,122,zz,usd,c,38,NULL,1225510000,190
14883,251,491,zz,usd,c,38,NULL,624139000,190
14884,271,471,zz,usd,c,38,NULL,26823800000,190
14885,271,64,zz,usd,c,38,NULL,1838830000,190
14886,271,341,zz,usd,c,38,NULL,1394940000,190
14887,271,363,zz,usd,c,38,NULL,934285000,190
14888,271,131,zz,usd,c,38,NULL,1287500000,190
14889,271,81,zz,usd,c,38,NULL,2968310000,190
14890,271,189,zz,usd,c,38,NULL,1210820000,190
14891,271,484,zz,usd,c,38,NULL,1410110000,190
14892,271,422,zz,usd,c,38,NULL,487988000,190
14893,271,129,zz,usd,c,38,NULL,677841000,190
14894,271,63,zz,usd,c,38,NULL,1389000000,190
14895,271,531,zz,usd,c,38,NULL,601529000,190
14896,271,486,zz,usd,c,38,NULL,1175740000,190
14897,271,429,zz,usd,c,38,NULL,1269030000,190
14898,271,122,zz,usd,c,38,NULL,498013000,190
14899,271,491,zz,usd,c,38,NULL,1283540000,190
14900,471,64,zz,usd,c,38,NULL,1333530000,190
14901,471,341,zz,usd,c,38,NULL,5878270000,190
14902,471,363,zz,usd,c,38,NULL,892293000,190
14903,471,131,zz,usd,c,38,NULL,580005000,190
14904,471,81,zz,usd,c,38,NULL,586672000,190
14905,471,189,zz,usd,c,38,NULL,1343330000,190
14906,471,484,zz,usd,c,38,NULL,1493690000,190
14907,471,422,zz,usd,c,38,NULL,226941000,190
14908,471,129,zz,usd,c,38,NULL,673020000,190
14909,471,63,zz,usd,c,38,NULL,577085000,190
14910,471,531,zz,usd,c,38,NULL,157497000,190
14911,471,486,zz,usd,c,38,NULL,1439550000,190
14912,471,429,zz,usd,c,38,NULL,1296540000,190
14913,471,122,zz,usd,c,38,NULL,1410480000,190
14914,471,491,zz,usd,c,38,NULL,253818000,190
14915,64,341,zz,usd,c,38,NULL,1573010000,190
14916,64,363,zz,usd,c,38,NULL,2753490000,190
14917,64,131,zz,usd,c,38,NULL,946379000,190
14918,64,81,zz,usd,c,38,NULL,1615310000,190
14919,64,189,zz,usd,c,38,NULL,784701000,190
14920,64,484,zz,usd,c,38,NULL,1424660000,190
14921,64,422,zz,usd,c,38,NULL,900735000,190
14922,64,129,zz,usd,c,38,NULL,1193380000,190
14923,64,63,zz,usd,c,38,NULL,1923970000,190
14924,64,531,zz,usd,c,38,NULL,1983050000,190
14925,64,486,zz,usd,c,38,NULL,3411870000,190
14926,64,429,zz,usd,c,38,NULL,1067290000,190
14927,64,122,zz,usd,c,38,NULL,848239000,190
14928,64,491,zz,usd,c,38,NULL,3067920000,190
14929,341,363,zz,usd,c,38,NULL,3190950000,190
14930,341,131,zz,usd,c,38,NULL,1727450000,190
14931,341,81,zz,usd,c,38,NULL,762424000,190
14932,341,189,zz,usd,c,38,NULL,1743960000,190
14933,341,484,zz,usd,c,38,NULL,764645000,190
14934,341,422,zz,usd,c,38,NULL,547543000,190
14935,341,129,zz,usd,c,38,NULL,1812520000,190
14936,341,63,zz,usd,c,38,NULL,2564670000,190
14937,341,531,zz,usd,c,38,NULL,1312390000,190
14938,341,486,zz,usd,c,38,NULL,1005420000,190
14939,341,429,zz,usd,c,38,NULL,1405690000,190
14940,341,122,zz,usd,c,38,NULL,1430060000,190
14941,341,491,zz,usd,c,38,NULL,451218000,190
14942,363,131,zz,usd,c,38,NULL,2549360000,190
14943,363,81,zz,usd,c,38,NULL,1383200000,190
14944,363,189,zz,usd,c,38,NULL,1001370000,190
14945,363,484,zz,usd,c,38,NULL,1533640000,190
14946,363,422,zz,usd,c,38,NULL,352752000,190
14947,363,129,zz,usd,c,38,NULL,826274000,190
14948,363,63,zz,usd,c,38,NULL,1194180000,190
14949,363,531,zz,usd,c,38,NULL,1247310000,190
14950,363,486,zz,usd,c,38,NULL,1164240000,190
14951,363,429,zz,usd,c,38,NULL,1848690000,190
14952,363,122,zz,usd,c,38,NULL,848204000,190
14953,363,491,zz,usd,c,38,NULL,665558000,190
14954,131,81,zz,usd,c,38,NULL,1071520000,190
14955,131,189,zz,usd,c,38,NULL,730620000,190
14956,131,484,zz,usd,c,38,NULL,1005690000,190
14957,131,422,zz,usd,c,38,NULL,866817000,190
14958,131,129,zz,usd,c,38,NULL,1132920000,190
14959,131,63,zz,usd,c,38,NULL,749471000,190
14960,131,531,zz,usd,c,38,NULL,758354000,190
14961,131,486,zz,usd,c,38,NULL,3700010000,190
14962,131,429,zz,usd,c,38,NULL,527680000,190
14963,131,122,zz,usd,c,38,NULL,2317620000,190
14964,131,491,zz,usd,c,38,NULL,1041000000,190
14965,81,189,zz,usd,c,38,NULL,202530000,190
14966,81,484,zz,usd,c,38,NULL,1058230000,190
14967,81,422,zz,usd,c,38,NULL,379512000,190
14968,81,129,zz,usd,c,38,NULL,429659000,190
14969,81,63,zz,usd,c,38,NULL,384552000,190
14970,81,531,zz,usd,c,38,NULL,375177000,190
14971,81,486,zz,usd,c,38,NULL,295998000,190
14972,81,429,zz,usd,c,38,NULL,285976000,190
14973,81,122,zz,usd,c,38,NULL,663268000,190
14974,81,491,zz,usd,c,38,NULL,165097000,190
14975,189,484,zz,usd,c,38,NULL,687363000,190
14976,189,422,zz,usd,c,38,NULL,425211000,190
14977,189,129,zz,usd,c,38,NULL,442711000,190
14978,189,63,zz,usd,c,38,NULL,346277000,190
14979,189,531,zz,usd,c,38,NULL,365871000,190
14980,189,486,zz,usd,c,38,NULL,393482000,190
14981,189,429,zz,usd,c,38,NULL,545672000,190
14982,189,122,zz,usd,c,38,NULL,566614000,190
14983,189,491,zz,usd,c,38,NULL,244043000,190
14984,484,422,zz,usd,c,38,NULL,271421000,190
14985,484,129,zz,usd,c,38,NULL,720210000,190
14986,484,63,zz,usd,c,38,NULL,1715690000,190
14987,484,531,zz,usd,c,38,NULL,402378000,190
14988,484,486,zz,usd,c,38,NULL,4236080000,190
14989,484,429,zz,usd,c,38,NULL,483248000,190
14990,484,122,zz,usd,c,38,NULL,493485000,190
14991,484,491,zz,usd,c,38,NULL,702458000,190
14992,422,129,zz,usd,c,38,NULL,1241500000,190
14993,422,63,zz,usd,c,38,NULL,206614000,190
14994,422,531,zz,usd,c,38,NULL,251582000,190
14995,422,486,zz,usd,c,38,NULL,309134000,190
14996,422,429,zz,usd,c,38,NULL,6824210000,190
14997,422,122,zz,usd,c,38,NULL,533271000,190
14998,422,491,zz,usd,c,38,NULL,73764900,190
14999,129,63,zz,usd,c,38,NULL,123332000,190
15000,129,531,zz,usd,c,38,NULL,451600000,190
15001,129,486,zz,usd,c,38,NULL,361767000,190
15002,129,429,zz,usd,c,38,NULL,153361000,190
15003,129,122,zz,usd,c,38,NULL,1541940000,190
15004,129,491,zz,usd,c,38,NULL,897501000,190
15005,63,531,zz,usd,c,38,NULL,2481230000,190
15006,63,486,zz,usd,c,38,NULL,459260000,190
15007,63,429,zz,usd,c,38,NULL,417964000,190
15008,63,122,zz,usd,c,38,NULL,712533000,190
15009,63,491,zz,usd,c,38,NULL,552101000,190
15010,531,486,zz,usd,c,38,NULL,584568000,190
15011,531,429,zz,usd,c,38,NULL,1442540000,190
15012,531,122,zz,usd,c,38,NULL,623965000,190
15013,531,491,zz,usd,c,38,NULL,274017000,190
15014,486,429,zz,usd,c,38,NULL,192259000,190
15015,486,122,zz,usd,c,38,NULL,294650000,190
15016,486,491,zz,usd,c,38,NULL,355124000,190
15017,429,122,zz,usd,c,38,NULL,337598000,190
15018,429,491,zz,usd,c,38,NULL,279878000,190
15019,122,491,zz,usd,c,38,NULL,466055000,190
15020,61,363,zz,usd,c,39,NULL,3784930000,190
15021,61,484,zz,usd,c,39,NULL,2821860000,190
15022,61,171,zz,usd,c,39,NULL,1583880000,190
15023,61,341,zz,usd,c,39,NULL,1885540000,190
15024,61,131,zz,usd,c,39,NULL,2747180000,190
15025,61,379,zz,usd,c,39,NULL,952612000,190
15026,61,262,zz,usd,c,39,NULL,1176880000,190
15027,61,251,zz,usd,c,39,NULL,1426450000,190
15028,61,64,zz,usd,c,39,NULL,4784590000,190
15029,61,559,zz,usd,c,39,NULL,567836000,190
15030,61,189,zz,usd,c,39,NULL,434281000,190
15031,61,429,zz,usd,c,39,NULL,560352000,190
15032,61,486,zz,usd,c,39,NULL,4214490000,190
15033,61,99,zz,usd,c,39,NULL,157777000,190
15034,61,280,zz,usd,c,39,NULL,610284000,190
15035,61,129,zz,usd,c,39,NULL,817641000,190
15036,61,421,zz,usd,c,39,NULL,577989000,190
15037,61,369,zz,usd,c,39,NULL,228740000,190
15038,61,241,zz,usd,c,39,NULL,405694000,190
15039,363,484,zz,usd,c,39,NULL,957885000,190
15040,363,171,zz,usd,c,39,NULL,745410000,190
15041,363,341,zz,usd,c,39,NULL,10517200000,190
15042,363,131,zz,usd,c,39,NULL,879731000,190
15043,363,379,zz,usd,c,39,NULL,500241000,190
15044,363,262,zz,usd,c,39,NULL,584668000,190
15045,363,251,zz,usd,c,39,NULL,469104000,190
15046,363,64,zz,usd,c,39,NULL,525540000,190
15047,363,559,zz,usd,c,39,NULL,412920000,190
15048,363,189,zz,usd,c,39,NULL,930381000,190
15049,363,429,zz,usd,c,39,NULL,1441420000,190
15050,363,486,zz,usd,c,39,NULL,352905000,190
15051,363,99,zz,usd,c,39,NULL,8167300000,190
15052,363,280,zz,usd,c,39,NULL,353089000,190
15053,363,129,zz,usd,c,39,NULL,173939000,190
15054,363,421,zz,usd,c,39,NULL,1518340000,190
15055,363,369,zz,usd,c,39,NULL,5239060000,190
15056,363,241,zz,usd,c,39,NULL,1007510000,190
15057,484,171,zz,usd,c,39,NULL,1769290000,190
15058,484,341,zz,usd,c,39,NULL,581477000,190
15059,484,131,zz,usd,c,39,NULL,2010090000,190
15060,484,379,zz,usd,c,39,NULL,524720000,190
15061,484,262,zz,usd,c,39,NULL,755320000,190
15062,484,251,zz,usd,c,39,NULL,564206000,190
15063,484,64,zz,usd,c,39,NULL,662655000,190
15064,484,559,zz,usd,c,39,NULL,588641000,190
15065,484,189,zz,usd,c,39,NULL,1018980000,190
15066,484,429,zz,usd,c,39,NULL,321371000,190
15067,484,486,zz,usd,c,39,NULL,2460080000,190
15068,484,99,zz,usd,c,39,NULL,272738000,190
15069,484,280,zz,usd,c,39,NULL,1327330000,190
15070,484,129,zz,usd,c,39,NULL,304063000,190
15071,484,421,zz,usd,c,39,NULL,430729000,190
15072,484,369,zz,usd,c,39,NULL,116889000,190
